holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,hour,day,weekday,month,year,season_name_spring,season_name_summer,season_name_winter,weather_desc_heavy_rain_storm,weather_desc_light_snow_rain,weather_desc_mist
0,0,13.94,16.665,71,11.0014,9,67,76,16,2,6,1,2011,True,False,False,False,True,False
0,0,13.94,16.665,57,12.998,7,58,65,17,2,6,1,2011,True,False,False,False,False,False
0,0,14.76,16.665,46,22.0028,10,43,53,18,2,6,1,2011,True,False,False,False,False,True
0,0,13.12,14.395,42,30.0026,1,29,30,19,2,6,1,2011,True,False,False,False,False,False
0,0,12.3,13.635,39,23.9994,5,17,22,20,2,6,1,2011,True,False,False,False,False,False
0,0,10.66,11.365,44,22.0028,11,20,31,21,2,6,1,2011,True,False,False,False,False,False
0,0,9.84,10.605,44,19.9995,0,9,9,22,2,6,1,2011,True,False,False,False,False,False
0,0,9.02,11.365,47,11.0014,0,8,8,23,2,6,1,2011,True,False,False,False,False,False
0,1,9.02,9.85,44,23.9994,0,5,5,0,3,0,1,2011,True,False,False,False,False,False
0,1,8.2,8.335,44,27.9993,0,2,2,1,3,0,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,47,26.0027,0,1,1,4,3,0,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,47,19.0012,0,3,3,5,3,0,1,2011,True,False,False,False,False,False
0,1,5.74,5.305,50,26.0027,0,30,30,6,3,0,1,2011,True,False,False,False,False,False
0,1,5.74,6.82,50,12.998,1,63,64,7,3,0,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,19.0012,1,153,154,8,3,0,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,43,26.0027,7,81,88,9,3,0,1,2011,True,False,False,False,False,False
0,1,7.38,8.335,43,16.9979,11,33,44,10,3,0,1,2011,True,False,False,False,False,False
0,1,8.2,9.09,40,22.0028,10,41,51,11,3,0,1,2011,True,False,False,False,False,False
0,1,9.02,10.605,35,19.9995,13,48,61,12,3,0,1,2011,True,False,False,False,False,False
0,1,9.84,10.605,35,19.0012,8,53,61,13,3,0,1,2011,True,False,False,False,False,False
0,1,10.66,12.12,30,19.0012,11,66,77,14,3,0,1,2011,True,False,False,False,False,False
0,1,10.66,12.12,30,16.9979,14,58,72,15,3,0,1,2011,True,False,False,False,False,False
0,1,10.66,12.12,30,16.9979,9,67,76,16,3,0,1,2011,True,False,False,False,False,False
0,1,9.84,11.365,30,15.0013,11,146,157,17,3,0,1,2011,True,False,False,False,False,False
0,1,9.84,12.88,32,7.0015,9,148,157,18,3,0,1,2011,True,False,False,False,False,False
0,1,8.2,12.88,47,0.0,8,102,110,19,3,0,1,2011,True,False,False,False,False,False
0,1,8.2,11.365,47,7.0015,3,49,52,20,3,0,1,2011,True,False,False,False,False,False
0,1,7.38,9.85,64,8.9981,3,49,52,21,3,0,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,69,8.9981,0,20,20,22,3,0,1,2011,True,False,False,False,False,False
0,1,7.38,10.605,55,7.0015,1,11,12,23,3,0,1,2011,True,False,False,False,False,False
0,1,6.56,9.09,55,7.0015,0,5,5,0,4,1,1,2011,True,False,False,False,False,False
0,1,6.56,9.09,59,7.0015,0,2,2,1,4,1,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,63,8.9981,0,1,1,2,4,1,1,2011,True,False,False,False,False,False
0,1,5.74,9.09,63,6.0032,0,2,2,4,4,1,1,2011,True,False,False,False,False,False
0,1,4.92,7.575,68,7.0015,0,4,4,5,4,1,1,2011,True,False,False,False,False,False
0,1,4.92,7.575,74,7.0015,0,36,36,6,4,1,1,2011,True,False,False,False,False,False
0,1,4.92,7.575,74,8.9981,2,92,94,7,4,1,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,69,11.0014,2,177,179,8,4,1,1,2011,True,False,False,False,False,False
0,1,6.56,7.575,64,15.0013,2,98,100,9,4,1,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,69,22.0028,5,37,42,10,4,1,1,2011,True,False,False,False,False,True
0,1,9.02,10.605,51,19.9995,7,50,57,11,4,1,1,2011,True,False,False,False,False,False
0,1,9.02,11.365,51,11.0014,12,66,78,12,4,1,1,2011,True,False,False,False,False,False
0,1,9.84,11.365,56,12.998,18,79,97,13,4,1,1,2011,True,False,False,False,False,False
0,1,10.66,12.88,52,15.0013,9,54,63,14,4,1,1,2011,True,False,False,False,False,False
0,1,11.48,13.635,52,16.9979,17,48,65,15,4,1,1,2011,True,False,False,False,False,False
0,1,12.3,14.395,49,16.9979,15,68,83,16,4,1,1,2011,True,False,False,False,False,False
0,1,11.48,13.635,48,15.0013,10,202,212,17,4,1,1,2011,True,False,False,False,False,False
0,1,10.66,12.88,48,12.998,3,179,182,18,4,1,1,2011,True,False,False,False,False,False
0,1,9.84,12.88,48,7.0015,2,110,112,19,4,1,1,2011,True,False,False,False,False,False
0,1,9.84,12.88,48,7.0015,1,53,54,20,4,1,1,2011,True,False,False,False,False,False
0,1,9.02,13.635,64,0.0,0,48,48,21,4,1,1,2011,True,False,False,False,False,False
0,1,9.02,12.88,64,6.0032,1,34,35,22,4,1,1,2011,True,False,False,False,False,False
0,1,8.2,11.365,69,6.0032,2,9,11,23,4,1,1,2011,True,False,False,False,False,False
0,1,8.2,12.88,64,0.0,0,6,6,0,5,2,1,2011,True,False,False,False,False,False
0,1,6.56,9.85,74,6.0032,0,6,6,1,5,2,1,2011,True,False,False,False,False,False
0,1,6.56,9.85,74,6.0032,0,2,2,2,5,2,1,2011,True,False,False,False,False,False
0,1,9.84,11.365,48,15.0013,0,2,2,4,5,2,1,2011,True,False,False,False,False,False
0,1,9.02,11.365,47,11.0014,0,3,3,5,5,2,1,2011,True,False,False,False,False,False
0,1,8.2,9.85,47,15.0013,0,33,33,6,5,2,1,2011,True,False,False,False,False,False
0,1,7.38,9.09,43,12.998,1,87,88,7,5,2,1,2011,True,False,False,False,False,False
0,1,8.2,9.09,40,19.9995,3,192,195,8,5,2,1,2011,True,False,False,False,False,False
0,1,9.02,9.85,37,22.0028,6,109,115,9,5,2,1,2011,True,False,False,False,False,False
0,1,9.02,9.85,37,22.0028,4,53,57,10,5,2,1,2011,True,False,False,False,False,False
0,1,10.66,11.365,33,22.0028,12,34,46,11,5,2,1,2011,True,False,False,False,False,False
0,1,10.66,11.365,33,22.0028,5,74,79,12,5,2,1,2011,True,False,False,False,False,False
0,1,11.48,12.88,30,19.9995,6,65,71,13,5,2,1,2011,True,False,False,False,False,False
0,1,12.3,14.395,28,12.998,10,52,62,14,5,2,1,2011,True,False,False,False,False,False
0,1,12.3,14.395,28,12.998,7,55,62,15,5,2,1,2011,True,False,False,False,False,False
0,1,12.3,15.91,28,6.0032,4,85,89,16,5,2,1,2011,True,False,False,False,False,False
0,1,9.84,11.365,38,12.998,4,186,190,17,5,2,1,2011,True,False,False,False,False,False
0,1,9.84,12.12,38,8.9981,3,166,169,18,5,2,1,2011,True,False,False,False,False,False
0,1,9.84,12.88,38,7.0015,5,127,132,19,5,2,1,2011,True,False,False,False,False,False
0,1,9.02,11.365,47,11.0014,7,82,89,20,5,2,1,2011,True,False,False,False,False,False
0,1,8.2,9.85,51,12.998,3,40,43,21,5,2,1,2011,True,False,False,False,False,False
0,1,7.38,9.85,55,8.9981,1,41,42,22,5,2,1,2011,True,False,False,False,False,False
0,1,8.2,12.88,47,0.0,1,18,19,23,5,2,1,2011,True,False,False,False,False,False
0,1,7.38,12.12,55,0.0,0,11,11,0,6,3,1,2011,True,False,False,False,False,False
0,1,6.56,11.365,64,0.0,0,4,4,1,6,3,1,2011,True,False,False,False,False,False
0,1,6.56,11.365,64,0.0,0,2,2,2,6,3,1,2011,True,False,False,False,False,False
0,1,6.56,9.85,64,6.0032,0,1,1,4,6,3,1,2011,True,False,False,False,False,True
0,1,5.74,9.09,69,6.0032,0,4,4,5,6,3,1,2011,True,False,False,False,False,True
0,1,5.74,8.335,63,7.0015,0,36,36,6,6,3,1,2011,True,False,False,False,False,True
0,1,6.56,11.365,59,0.0,0,95,95,7,6,3,1,2011,True,False,False,False,False,True
0,1,6.56,11.365,59,0.0,3,216,219,8,6,3,1,2011,True,False,False,False,False,False
0,1,7.38,12.12,51,0.0,6,116,122,9,6,3,1,2011,True,False,False,False,False,True
0,1,8.2,12.88,47,0.0,3,42,45,10,6,3,1,2011,True,False,False,False,False,False
0,1,9.02,12.88,44,6.0032,2,57,59,11,6,3,1,2011,True,False,False,False,False,False
0,1,10.66,14.395,35,0.0,6,78,84,12,6,3,1,2011,True,False,False,False,False,False
0,1,10.66,13.635,35,7.0015,12,55,67,13,6,3,1,2011,True,False,False,False,False,False
0,1,11.48,13.635,36,11.0014,11,59,70,14,6,3,1,2011,True,False,False,False,False,False
0,1,11.48,13.635,36,0.0,8,54,62,15,6,3,1,2011,True,False,False,False,False,False
0,1,10.66,12.88,38,11.0014,12,74,86,16,6,3,1,2011,True,False,False,False,False,False
0,1,9.02,11.365,51,11.0014,9,163,172,17,6,3,1,2011,True,False,False,False,False,False
0,1,9.02,11.365,51,8.9981,5,158,163,18,6,3,1,2011,True,False,False,False,False,False
0,1,9.02,12.88,55,6.0032,3,109,112,19,6,3,1,2011,True,False,False,False,False,False
0,1,8.2,10.605,51,11.0014,3,66,69,20,6,3,1,2011,True,False,False,False,False,False
0,1,9.02,10.605,55,15.0013,0,48,48,21,6,3,1,2011,True,False,False,False,False,True
0,1,9.02,10.605,51,19.0012,1,51,52,22,6,3,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,59,12.998,4,19,23,23,6,3,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,64,12.998,4,13,17,0,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,69,15.0013,2,5,7,1,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,69,15.0013,0,1,1,2,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,69,8.9981,0,1,1,4,7,4,1,2011,True,False,False,False,False,True
0,1,9.02,13.635,55,0.0,0,5,5,5,7,4,1,2011,True,False,False,False,True,False
0,1,8.2,12.88,69,0.0,8,26,34,6,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,69,8.9981,8,76,84,7,7,4,1,2011,True,False,False,False,False,False
0,1,8.2,9.85,51,16.9979,20,190,210,8,7,4,1,2011,True,False,False,False,False,False
0,1,8.2,9.09,47,19.9995,9,125,134,9,7,4,1,2011,True,False,False,False,False,False
0,1,9.02,9.85,37,22.0028,16,47,63,10,7,4,1,2011,True,False,False,False,False,False
0,1,8.2,9.85,40,15.0013,19,48,67,11,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,37,16.9979,9,50,59,12,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,9.09,37,19.0012,9,64,73,13,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,40,16.9979,7,43,50,14,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,37,11.0014,9,63,72,15,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,37,11.0014,5,82,87,16,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,12.88,37,0.0,9,178,187,17,7,4,1,2011,True,False,False,False,False,True
0,1,8.2,11.365,40,6.0032,7,116,123,18,7,4,1,2011,True,False,False,False,False,False
0,1,6.56,9.85,55,6.0032,3,92,95,19,7,4,1,2011,True,False,False,False,False,False
0,1,7.38,10.605,47,7.0015,1,50,51,20,7,4,1,2011,True,False,False,False,False,False
0,1,7.38,9.85,47,8.9981,0,39,39,21,7,4,1,2011,True,False,False,False,False,False
0,1,7.38,9.85,43,11.0014,2,34,36,22,7,4,1,2011,True,False,False,False,False,True
0,1,7.38,9.85,51,11.0014,1,14,15,23,7,4,1,2011,True,False,False,False,False,True
0,0,7.38,9.85,51,11.0014,1,24,25,0,8,5,1,2011,True,False,False,False,False,True
0,0,7.38,10.605,55,6.0032,1,15,16,1,8,5,1,2011,True,False,False,False,False,True
0,0,7.38,12.12,55,0.0,3,13,16,2,8,5,1,2011,True,False,False,False,False,True
0,0,7.38,9.85,55,11.0014,0,7,7,3,8,5,1,2011,True,False,False,False,True,False
0,0,7.38,9.85,55,11.0014,0,1,1,4,8,5,1,2011,True,False,False,False,True,False
0,0,6.56,8.335,74,11.0014,0,5,5,5,8,5,1,2011,True,False,False,False,False,True
0,0,6.56,8.335,74,11.0014,0,2,2,6,8,5,1,2011,True,False,False,False,False,True
0,0,6.56,9.09,74,7.0015,1,8,9,7,8,5,1,2011,True,False,False,False,False,True
0,0,6.56,9.09,93,7.0015,0,15,15,8,8,5,1,2011,True,False,False,False,True,False
0,0,6.56,9.09,93,7.0015,0,20,20,9,8,5,1,2011,True,False,False,False,True,False
0,0,7.38,9.85,80,11.0014,5,56,61,10,8,5,1,2011,True,False,False,False,False,True
0,0,8.2,9.09,69,26.0027,2,60,62,11,8,5,1,2011,True,False,False,False,False,True
0,0,8.2,9.09,59,23.9994,8,90,98,12,8,5,1,2011,True,False,False,False,False,True
0,0,8.2,9.09,44,22.0028,7,95,102,13,8,5,1,2011,True,False,False,False,False,False
0,0,8.2,8.335,32,32.9975,12,83,95,14,8,5,1,2011,True,False,False,False,False,False
0,0,8.2,8.335,32,30.0026,5,69,74,15,8,5,1,2011,True,False,False,False,False,False
0,0,7.38,6.82,29,30.0026,8,68,76,16,8,5,1,2011,True,False,False,False,False,False
0,0,6.56,6.06,37,36.9974,5,64,69,17,8,5,1,2011,True,False,False,False,False,False
0,0,5.74,6.06,39,19.9995,3,52,55,18,8,5,1,2011,True,False,False,False,False,False
0,0,5.74,6.06,36,16.9979,4,26,30,19,8,5,1,2011,True,False,False,False,False,False
0,0,4.92,6.06,36,16.9979,0,28,28,20,8,5,1,2011,True,False,False,False,False,False
0,0,4.92,5.305,39,23.9994,2,35,37,21,8,5,1,2011,True,False,False,False,False,False
0,0,4.92,5.305,36,26.0027,1,33,34,22,8,5,1,2011,True,False,False,False,False,False
0,0,4.1,3.03,39,30.0026,0,22,22,23,8,5,1,2011,True,False,False,False,False,False
0,0,4.1,3.79,42,26.0027,1,24,25,0,9,6,1,2011,True,False,False,False,False,False
0,0,4.1,3.03,42,31.0009,0,12,12,1,9,6,1,2011,True,False,False,False,False,False
0,0,4.1,3.03,46,31.0009,0,11,11,2,9,6,1,2011,True,False,False,False,False,False
0,0,4.1,3.79,46,27.9993,0,4,4,3,9,6,1,2011,True,False,False,False,False,False
0,0,3.28,4.545,53,12.998,0,1,1,4,9,6,1,2011,True,False,False,False,False,False
0,0,3.28,4.545,53,12.998,0,1,1,5,9,6,1,2011,True,False,False,False,False,False
0,0,4.1,4.545,49,19.0012,0,1,1,6,9,6,1,2011,True,False,False,False,False,False
0,0,3.28,4.545,53,12.998,1,5,6,7,9,6,1,2011,True,False,False,False,False,False
0,0,4.1,4.545,49,19.0012,0,10,10,8,9,6,1,2011,True,False,False,False,False,False
0,0,4.92,3.79,46,35.0008,0,19,19,9,9,6,1,2011,True,False,False,False,False,False
0,0,5.74,5.305,43,26.0027,0,49,49,10,9,6,1,2011,True,False,False,False,False,False
0,0,6.56,6.06,40,35.0008,2,47,49,11,9,6,1,2011,True,False,False,False,False,False
0,0,7.38,6.82,37,30.0026,4,79,83,12,9,6,1,2011,True,False,False,False,False,False
0,0,8.2,8.335,34,30.0026,6,69,75,13,9,6,1,2011,True,False,False,False,False,False
0,0,9.02,9.09,32,31.0009,8,64,72,14,9,6,1,2011,True,False,False,False,False,False
0,0,9.02,9.85,35,23.9994,5,77,82,15,9,6,1,2011,True,False,False,False,False,False
0,0,8.2,8.335,34,30.0026,13,79,92,16,9,6,1,2011,True,False,False,False,False,False
0,0,7.38,7.575,37,26.0027,3,59,62,17,9,6,1,2011,True,False,False,False,False,False
0,0,6.56,6.82,40,22.0028,4,44,48,18,9,6,1,2011,True,False,False,False,False,False
0,0,6.56,6.82,43,22.0028,1,40,41,19,9,6,1,2011,True,False,False,False,False,False
0,0,5.74,6.06,46,16.9979,0,38,38,20,9,6,1,2011,True,False,False,False,False,False
0,0,5.74,5.305,46,27.9993,1,19,20,21,9,6,1,2011,True,False,False,False,False,False
0,0,5.74,6.06,46,19.9995,5,10,15,22,9,6,1,2011,True,False,False,False,False,False
0,0,4.92,6.82,50,12.998,0,6,6,23,9,6,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,19.0012,2,3,5,0,10,0,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,19.0012,1,0,1,1,10,0,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,15.0013,0,3,3,2,10,0,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,15.0013,0,1,1,3,10,0,1,2011,True,False,False,False,False,False
0,1,4.1,6.06,54,8.9981,1,2,3,4,10,0,1,2011,True,False,False,False,False,False
0,1,4.1,5.305,54,16.9979,0,3,3,5,10,0,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,19.0012,0,31,31,6,10,0,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,15.0013,2,75,77,7,10,0,1,2011,True,False,False,False,False,False
0,1,4.92,6.06,50,19.0012,4,184,188,8,10,0,1,2011,True,False,False,False,False,True
0,1,5.74,6.06,50,16.9979,2,92,94,9,10,0,1,2011,True,False,False,False,False,True
0,1,5.74,6.06,50,19.9995,0,31,31,10,10,0,1,2011,True,False,False,False,False,True
0,1,6.56,6.82,47,19.0012,2,28,30,11,10,0,1,2011,True,False,False,False,False,True
0,1,8.2,9.09,40,19.0012,5,47,52,12,10,0,1,2011,True,False,False,False,False,True
0,1,8.2,9.09,40,19.0012,4,50,54,13,10,0,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,40,15.0013,0,47,47,14,10,0,1,2011,True,False,False,False,False,True
0,1,8.2,9.85,40,15.0013,2,43,45,15,10,0,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,40,8.9981,4,70,74,16,10,0,1,2011,True,False,False,False,False,False
0,1,8.2,11.365,40,7.0015,4,174,178,17,10,0,1,2011,True,False,False,False,False,False
0,1,8.2,9.85,40,15.0013,1,154,155,18,10,0,1,2011,True,False,False,False,False,False
0,1,6.56,8.335,47,11.0014,3,92,95,19,10,0,1,2011,True,False,False,False,False,False
0,1,6.56,8.335,50,11.0014,1,73,74,20,10,0,1,2011,True,False,False,False,False,False
0,1,5.74,6.82,59,12.998,1,37,38,21,10,0,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,59,11.0014,2,22,24,22,10,0,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,59,11.0014,0,18,18,23,10,0,1,2011,True,False,False,False,False,False
0,1,5.74,8.335,59,7.0015,2,10,12,0,11,1,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,59,11.0014,0,3,3,1,11,1,1,2011,True,False,False,False,False,False
0,1,6.56,7.575,55,12.998,0,3,3,2,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,9.09,55,8.9981,0,6,6,5,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,9.09,55,8.9981,0,27,27,6,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,11.365,55,0.0,2,97,99,7,11,1,1,2011,True,False,False,False,False,True
0,1,7.38,10.605,51,6.0032,3,214,217,8,11,1,1,2011,True,False,False,False,False,True
0,1,7.38,9.85,51,11.0014,3,127,130,9,11,1,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,51,11.0014,3,51,54,10,11,1,1,2011,True,False,False,False,False,True
0,1,8.2,10.605,47,8.9981,4,31,35,11,11,1,1,2011,True,False,False,False,False,True
0,1,8.2,11.365,51,7.0015,2,55,57,12,11,1,1,2011,True,False,False,False,False,True
0,1,8.2,11.365,59,6.0032,6,46,52,13,11,1,1,2011,True,False,False,False,False,True
0,1,8.2,11.365,59,6.0032,3,60,63,14,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,9.85,80,6.0032,2,45,47,15,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,7.575,86,15.0013,4,72,76,16,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,7.575,86,15.0013,6,130,136,17,11,1,1,2011,True,False,False,False,False,True
0,1,6.56,9.09,93,7.0015,1,94,95,18,11,1,1,2011,True,False,False,False,True,False
0,1,6.56,11.365,93,0.0,0,51,51,19,11,1,1,2011,True,False,False,False,True,False
0,1,6.56,7.575,93,12.998,0,32,32,20,11,1,1,2011,True,False,False,False,True,False
0,1,6.56,9.85,86,6.0032,0,20,20,21,11,1,1,2011,True,False,False,False,True,False
0,1,6.56,9.09,93,7.0015,1,28,29,22,11,1,1,2011,True,False,False,False,True,False
0,1,6.56,9.85,93,6.0032,1,18,19,23,11,1,1,2011,True,False,False,False,True,False
0,1,6.56,9.85,86,6.0032,0,7,7,0,12,2,1,2011,True,False,False,False,False,True
0,1,6.56,9.09,86,7.0015,0,6,6,1,12,2,1,2011,True,False,False,False,False,True
0,1,5.74,7.575,86,8.9981,0,1,1,2,12,2,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,86,11.0014,0,5,5,5,12,2,1,2011,True,False,False,False,False,False
0,1,4.92,7.575,93,8.9981,0,16,16,6,12,2,1,2011,True,False,False,False,False,False
0,1,5.74,7.575,69,8.9981,0,54,54,7,12,2,1,2011,True,False,False,False,False,False
0,1,6.56,8.335,59,11.0014,3,125,128,8,12,2,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,59,22.0028,3,78,81,9,12,2,1,2011,True,False,False,False,False,False
0,1,7.38,9.09,55,15.0013,0,39,39,10,12,2,1,2011,True,False,False,False,False,False
0,1,8.2,9.09,51,26.0027,3,32,35,11,12,2,1,2011,True,False,False,False,False,False
0,1,8.2,7.575,47,39.0007,3,52,55,12,12,2,1,2011,True,False,False,False,False,False
0,1,9.02,9.85,44,23.9994,0,49,49,13,12,2,1,2011,True,False,False,False,False,False
0,1,8.2,9.09,47,22.0028,0,44,44,14,12,2,1,2011,True,False,False,False,False,False
0,1,8.2,8.335,47,27.9993,1,48,49,15,12,2,1,2011,True,False,False,False,False,False
0,1,9.02,9.85,44,22.0028,5,63,68,16,12,2,1,2011,True,False,False,False,False,False
0,1,8.2,9.09,47,23.9994,0,139,139,17,12,2,1,2011,True,False,False,False,False,False
0,1,8.2,7.575,47,35.0008,2,135,137,18,12,2,1,2011,True,False,False,False,False,False
0,1,7.38,7.575,47,27.9993,1,82,83,19,12,2,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,50,22.0028,2,54,56,20,12,2,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,55,22.0028,0,57,57,21,12,2,1,2011,True,False,False,False,False,False
0,1,6.56,6.06,55,30.0026,1,32,33,22,12,2,1,2011,True,False,False,False,False,False
0,1,5.74,5.305,59,27.9993,1,19,20,23,12,2,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,59,19.0012,1,6,7,0,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,19.0012,0,2,2,1,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,23.9994,0,2,2,2,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,22.0028,0,3,3,3,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,16.9979,0,4,4,4,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,19.9995,0,3,3,5,13,3,1,2011,True,False,False,False,False,False
0,1,4.92,7.575,54,8.9981,0,28,28,6,13,3,1,2011,True,False,False,False,False,False
0,1,4.92,7.575,54,8.9981,0,72,72,7,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.82,50,12.998,5,197,202,8,13,3,1,2011,True,False,False,False,False,False
0,1,5.74,6.06,50,22.0028,2,137,139,9,13,3,1,2011,True,False,False,False,False,False
0,1,6.56,6.82,50,23.9994,2,36,38,10,13,3,1,2011,True,False,False,False,False,True
