holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,hour,day,weekday,month,year,season_name_spring,season_name_summer,season_name_winter,weather_desc_heavy_rain_storm,weather_desc_light_snow_rain,weather_desc_mist
0,0,24.6,28.03,83,8.9981,15,24,39,5,11,6,9,2011,False,False,False,False,False,False
0,0,23.78,27.275,88,7.0015,4,16,20,6,11,6,9,2011,False,False,False,False,False,False
0,0,24.6,27.275,88,0.0,9,28,37,7,11,6,9,2011,False,False,False,False,False,False
0,0,26.24,29.545,78,0.0,25,69,94,8,11,6,9,2011,False,False,False,False,False,False
0,0,27.06,31.06,74,0.0,59,168,227,9,11,6,9,2011,False,False,False,False,False,False
0,0,28.7,32.575,65,0.0,120,214,334,10,11,6,9,2011,False,False,False,False,False,False
0,0,28.7,32.575,65,0.0,144,258,402,11,11,6,9,2011,False,False,False,False,False,False
0,0,28.7,32.575,65,0.0,113,298,411,12,11,6,9,2011,False,False,False,False,False,False
0,0,30.34,34.09,58,7.0015,119,231,350,13,11,6,9,2011,False,False,False,False,False,False
0,0,29.52,33.335,58,19.0012,120,222,342,14,11,6,9,2011,False,False,False,False,False,False
0,0,30.34,33.335,51,19.9995,134,270,404,15,11,6,9,2011,False,False,False,False,False,False
0,0,29.52,33.335,51,19.9995,180,303,483,16,11,6,9,2011,False,False,False,False,False,False
0,0,29.52,33.335,51,8.9981,152,228,380,17,11,6,9,2011,False,False,False,False,False,False
0,0,27.88,31.82,65,19.9995,110,229,339,18,11,6,9,2011,False,False,False,False,False,False
0,0,26.24,30.305,69,7.0015,101,232,333,19,11,6,9,2011,False,False,False,False,False,False
0,0,25.42,29.545,73,7.0015,65,161,226,20,11,6,9,2011,False,False,False,False,False,False
0,0,26.24,30.305,69,0.0,45,114,159,21,11,6,9,2011,False,False,False,False,False,False
0,0,25.42,30.305,69,26.0027,21,74,95,22,11,6,9,2011,False,False,False,False,False,False
0,0,23.78,27.275,78,6.0032,12,33,45,23,11,6,9,2011,False,False,False,False,True,False
0,1,22.96,26.515,88,6.0032,5,11,16,0,12,0,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,88,0.0,1,11,12,1,12,0,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,88,0.0,2,0,2,2,12,0,9,2011,False,False,False,False,False,False
0,1,22.14,25.76,94,7.0015,0,4,4,4,12,0,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,83,0.0,1,23,24,5,12,0,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,83,0.0,1,108,109,6,12,0,9,2011,False,False,False,False,False,False
0,1,23.78,27.275,83,0.0,12,300,312,7,12,0,9,2011,False,False,False,False,False,False
0,1,24.6,28.79,78,6.0032,26,382,408,8,12,0,9,2011,False,False,False,False,False,False
0,1,26.24,30.305,69,0.0,21,155,176,9,12,0,9,2011,False,False,False,False,False,False
0,1,27.88,31.82,62,11.0014,40,89,129,10,12,0,9,2011,False,False,False,False,False,False
0,1,28.7,32.575,58,12.998,34,131,165,11,12,0,9,2011,False,False,False,False,False,False
0,1,29.52,33.335,51,12.998,37,147,184,12,12,0,9,2011,False,False,False,False,False,False
0,1,29.52,33.335,54,7.0015,43,120,163,13,12,0,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,51,11.0014,60,129,189,14,12,0,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,48,6.0032,60,152,212,15,12,0,9,2011,False,False,False,False,False,False
0,1,29.52,33.335,48,0.0,60,238,298,16,12,0,9,2011,False,False,False,False,False,False
0,1,29.52,33.335,51,11.0014,75,515,590,17,12,0,9,2011,False,False,False,False,False,False
0,1,28.7,32.575,54,12.998,56,515,571,18,12,0,9,2011,False,False,False,False,False,False
0,1,27.88,31.82,57,8.9981,63,373,436,19,12,0,9,2011,False,False,False,False,False,False
0,1,27.06,31.06,65,0.0,41,258,299,20,12,0,9,2011,False,False,False,False,False,False
0,1,26.24,30.305,73,6.0032,29,166,195,21,12,0,9,2011,False,False,False,False,False,False
0,1,25.42,28.79,83,11.0014,16,134,150,22,12,0,9,2011,False,False,False,False,False,False
0,1,25.42,28.79,83,7.0015,7,62,69,23,12,0,9,2011,False,False,False,False,False,False
0,1,24.6,27.275,88,7.0015,7,19,26,0,13,1,9,2011,False,False,False,False,False,False
0,1,23.78,27.275,83,7.0015,4,6,10,1,13,1,9,2011,False,False,False,False,False,False
0,1,24.6,28.79,78,0.0,2,0,2,2,13,1,9,2011,False,False,False,False,False,False
0,1,23.78,27.275,83,0.0,2,2,4,3,13,1,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,88,0.0,2,6,8,4,13,1,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,88,0.0,1,19,20,5,13,1,9,2011,False,False,False,False,False,False
0,1,22.96,26.515,88,7.0015,6,116,122,6,13,1,9,2011,False,False,False,False,False,False
0,1,23.78,27.275,83,6.0032,14,348,362,7,13,1,9,2011,False,False,False,False,False,False
0,1,24.6,28.03,81,7.0015,26,399,425,8,13,1,9,2011,False,False,False,False,False,False
0,1,26.24,30.305,69,6.0032,35,179,214,9,13,1,9,2011,False,False,False,False,False,False
0,1,27.88,31.82,69,8.9981,42,93,135,10,13,1,9,2011,False,False,False,False,False,False
0,1,28.7,32.575,61,11.0014,33,120,153,11,13,1,9,2011,False,False,False,False,False,False
0,1,29.52,33.335,58,15.0013,43,144,187,12,13,1,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,51,19.0012,48,136,184,13,13,1,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,51,22.0028,51,139,190,14,13,1,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,51,19.9995,35,145,180,15,13,1,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,51,15.0013,41,251,292,16,13,1,9,2011,False,False,False,False,False,False
0,1,30.34,33.335,51,15.0013,72,507,579,17,13,1,9,2011,False,False,False,False,False,False
0,1,28.7,32.575,61,11.0014,67,472,539,18,13,1,9,2011,False,False,False,False,False,False
0,1,27.88,31.82,69,11.0014,55,341,396,19,13,1,9,2011,False,False,False,False,False,False
0,1,27.06,31.06,74,12.998,31,241,272,20,13,1,9,2011,False,False,False,False,False,False
0,1,26.24,29.545,78,11.0014,45,200,245,21,13,1,9,2011,False,False,False,False,False,False
0,1,26.24,29.545,78,8.9981,24,120,144,22,13,1,9,2011,False,False,False,False,False,False
0,1,26.24,29.545,78,7.0015,15,59,74,23,13,1,9,2011,False,False,False,False,False,False
0,1,25.42,29.545,78,6.0032,5,28,33,0,14,2,9,2011,False,False,False,False,False,False
0,1,25.42,29.545,78,6.0032,1,7,8,1,14,2,9,2011,False,False,False,False,False,False
0,1,24.6,28.03,83,0.0,1,4,5,2,14,2,9,2011,False,False,False,False,False,False
0,1,24.6,27.275,88,8.9981,1,7,8,3,14,2,9,2011,False,False,False,False,False,False
0,1,24.6,28.03,83,6.0032,1,8,9,4,14,2,9,2011,False,False,False,False,False,False
0,1,23.78,27.275,88,7.0015,1,30,31,5,14,2,9,2011,False,False,False,False,False,False
0,1,23.78,27.275,88,7.0015,7,138,145,6,14,2,9,2011,False,False,False,False,False,False
0,1,24.6,28.03,83,7.0015,20,350,370,7,14,2,9,2011,False,False,False,False,False,False
0,1,25.42,28.79,83,11.0014,33,396,429,8,14,2,9,2011,False,False,False,False,False,False
0,1,26.24,29.545,78,11.0014,19,183,202,9,14,2,9,2011,False,False,False,False,False,False
0,1,28.7,32.575,70,8.9981,27,115,142,10,14,2,9,2011,False,False,False,False,False,False
0,1,29.52,34.09,66,11.0014,43,121,164,11,14,2,9,2011,False,False,False,False,False,False
0,1,30.34,34.09,58,15.0013,56,156,212,12,14,2,9,2011,False,False,False,False,False,False
0,1,31.16,34.85,55,16.9979,39,139,178,13,14,2,9,2011,False,False,False,False,False,False
0,1,31.98,35.605,52,15.0013,19,105,124,14,14,2,9,2011,False,False,False,False,False,False
0,1,31.98,35.605,49,16.9979,30,146,176,15,14,2,9,2011,False,False,False,False,False,False
0,1,31.16,34.85,52,19.0012,36,241,277,16,14,2,9,2011,False,False,False,False,False,False
0,1,31.16,34.85,52,19.0012,87,512,599,17,14,2,9,2011,False,False,False,False,False,False
0,1,29.52,34.09,62,11.0014,83,503,586,18,14,2,9,2011,False,False,False,False,False,False
0,1,28.7,32.575,70,7.0015,44,337,381,19,14,2,9,2011,False,False,False,False,False,True
0,1,29.52,33.335,58,27.9993,40,221,261,20,14,2,9,2011,False,False,False,False,False,True
0,1,27.06,31.06,65,15.0013,24,189,213,21,14,2,9,2011,False,False,False,False,False,True
0,1,27.06,31.06,65,8.9981,20,140,160,22,14,2,9,2011,False,False,False,False,False,True
0,1,26.24,30.305,69,7.0015,10,62,72,23,14,2,9,2011,False,False,False,False,False,True
0,1,26.24,30.305,69,8.9981,3,34,37,0,15,3,9,2011,False,False,False,False,False,False
0,1,26.24,30.305,69,11.0014,0,20,20,1,15,3,9,2011,False,False,False,False,False,False
0,1,25.42,29.545,73,7.0015,0,5,5,2,15,3,9,2011,False,False,False,False,False,False
0,1,25.42,29.545,73,6.0032,3,5,8,3,15,3,9,2011,False,False,False,False,False,False
0,1,24.6,28.79,78,7.0015,2,5,7,4,15,3,9,2011,False,False,False,False,False,False
0,1,24.6,28.79,78,0.0,1,30,31,5,15,3,9,2011,False,False,False,False,False,False
0,1,24.6,28.03,83,16.9979,5,119,124,6,15,3,9,2011,False,False,False,False,False,True
0,1,25.42,29.545,78,12.998,17,321,338,7,15,3,9,2011,False,False,False,False,False,True
0,1,26.24,30.305,73,8.9981,27,364,391,8,15,3,9,2011,False,False,False,False,False,False
0,1,26.24,30.305,73,23.9994,23,186,209,9,15,3,9,2011,False,False,False,False,False,True
0,1,27.06,31.06,69,16.9979,25,96,121,10,15,3,9,2011,False,False,False,False,False,True
0,1,27.88,31.82,65,8.9981,39,120,159,11,15,3,9,2011,False,False,False,False,False,True
0,1,27.06,31.06,69,19.9995,31,148,179,12,15,3,9,2011,False,False,False,False,False,True
0,1,26.24,30.305,65,19.0012,38,151,189,13,15,3,9,2011,False,False,False,False,False,True
0,1,26.24,30.305,65,27.9993,36,134,170,14,15,3,9,2011,False,False,False,False,False,True
0,1,24.6,29.545,69,27.9993,25,110,135,15,15,3,9,2011,False,False,False,False,False,True
0,1,22.14,25.76,77,31.0009,29,193,222,16,15,3,9,2011,False,False,False,False,False,True
0,1,19.68,23.485,82,31.0009,31,230,261,17,15,3,9,2011,False,False,False,False,True,False
0,1,19.68,23.485,67,40.9973,22,222,244,18,15,3,9,2011,False,False,False,False,True,False
0,1,18.86,22.725,67,31.0009,20,212,232,19,15,3,9,2011,False,False,False,False,False,False
0,1,18.86,22.725,63,22.0028,25,223,248,20,15,3,9,2011,False,False,False,False,False,False
0,1,18.86,22.725,63,22.0028,11,134,145,21,15,3,9,2011,False,False,False,False,False,False
0,1,18.04,21.97,67,19.0012,7,108,115,22,15,3,9,2011,False,False,False,False,False,False
0,1,18.04,21.97,67,15.0013,8,61,69,23,15,3,9,2011,False,False,False,False,False,False
0,1,17.22,21.21,71,15.0013,5,43,48,0,16,4,9,2011,False,False,False,False,False,False
0,1,17.22,21.21,67,12.998,7,19,26,1,16,4,9,2011,False,False,False,False,False,False
0,1,16.4,20.455,71,19.0012,3,7,10,2,16,4,9,2011,False,False,False,False,False,False
0,1,16.4,20.455,71,16.9979,2,4,6,3,16,4,9,2011,False,False,False,False,False,False
0,1,16.4,20.455,71,19.0012,1,3,4,4,16,4,9,2011,False,False,False,False,False,False
0,1,15.58,19.695,76,12.998,2,30,32,5,16,4,9,2011,False,False,False,False,False,False
0,1,15.58,19.695,71,15.0013,6,87,93,6,16,4,9,2011,False,False,False,False,False,False
0,1,16.4,20.455,71,19.0012,16,283,299,7,16,4,9,2011,False,False,False,False,False,False
0,1,17.22,21.21,67,15.0013,23,386,409,8,16,4,9,2011,False,False,False,False,False,False
0,1,18.86,22.725,55,16.9979,21,189,210,9,16,4,9,2011,False,False,False,False,False,False
0,1,20.5,24.24,51,19.0012,36,104,140,10,16,4,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,51,8.9981,40,139,179,11,16,4,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,45,0.0,39,212,251,12,16,4,9,2011,False,False,False,False,False,True
0,1,22.14,25.76,42,0.0,55,168,223,13,16,4,9,2011,False,False,False,False,False,True
0,1,22.14,25.76,45,11.0014,49,176,225,14,16,4,9,2011,False,False,False,False,False,True
0,1,22.14,25.76,45,15.0013,38,165,203,15,16,4,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,48,11.0014,67,291,358,16,16,4,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,48,8.9981,86,480,566,17,16,4,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,52,11.0014,55,427,482,18,16,4,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,55,11.0014,59,256,315,19,16,4,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,55,0.0,41,184,225,20,16,4,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,63,0.0,39,124,163,21,16,4,9,2011,False,False,False,False,False,True
0,1,19.68,23.485,67,6.0032,32,135,167,22,16,4,9,2011,False,False,False,False,False,False
0,1,20.5,24.24,59,0.0,20,106,126,23,16,4,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,11.0014,28,80,108,0,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,7.0015,28,52,80,1,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,82,6.0032,18,61,79,2,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,8.9981,7,21,28,3,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,8.9981,1,4,5,4,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,11.0014,2,3,5,5,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,15.0013,5,17,22,6,17,5,9,2011,False,False,False,False,False,True
0,0,18.86,22.725,77,12.998,4,33,37,7,17,5,9,2011,False,False,False,False,False,True
0,0,18.86,22.725,77,16.9979,27,81,108,8,17,5,9,2011,False,False,False,False,False,True
0,0,19.68,23.485,67,15.0013,32,145,177,9,17,5,9,2011,False,False,False,False,False,True
0,0,20.5,24.24,68,19.0012,72,177,249,10,17,5,9,2011,False,False,False,False,False,True
0,0,21.32,25.0,68,15.0013,119,248,367,11,17,5,9,2011,False,False,False,False,False,True
0,0,21.32,25.0,67,15.0013,115,257,372,12,17,5,9,2011,False,False,False,False,False,True
0,0,21.32,25.0,68,12.998,124,225,349,13,17,5,9,2011,False,False,False,False,False,True
0,0,21.32,25.0,72,12.998,123,174,297,14,17,5,9,2011,False,False,False,False,False,True
0,0,21.32,25.0,72,12.998,148,206,354,15,17,5,9,2011,False,False,False,False,False,True
0,0,22.14,25.76,68,16.9979,116,189,305,16,17,5,9,2011,False,False,False,False,False,False
0,0,21.32,25.0,72,15.0013,141,218,359,17,17,5,9,2011,False,False,False,False,False,False
0,0,21.32,25.0,72,15.0013,95,234,329,18,17,5,9,2011,False,False,False,False,False,True
0,0,21.32,25.0,68,8.9981,70,186,256,19,17,5,9,2011,False,False,False,False,False,False
0,0,21.32,25.0,68,8.9981,43,133,176,20,17,5,9,2011,False,False,False,False,False,False
0,0,20.5,24.24,72,12.998,49,121,170,21,17,5,9,2011,False,False,False,False,False,True
0,0,20.5,24.24,72,15.0013,31,112,143,22,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,82,11.0014,36,100,136,23,17,5,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,77,15.0013,24,88,112,0,18,6,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,77,15.0013,13,66,79,1,18,6,9,2011,False,False,False,False,False,False
0,0,18.04,21.97,82,16.9979,21,68,89,2,18,6,9,2011,False,False,False,False,False,False
0,0,18.04,21.97,82,12.998,11,25,36,3,18,6,9,2011,False,False,False,False,False,False
0,0,18.04,21.97,77,15.0013,1,0,1,4,18,6,9,2011,False,False,False,False,False,False
0,0,18.04,21.97,77,15.0013,1,5,6,5,18,6,9,2011,False,False,False,False,False,False
0,0,18.04,21.97,77,16.9979,2,10,12,6,18,6,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,15.0013,15,29,44,7,18,6,9,2011,False,False,False,False,False,False
0,0,18.86,22.725,72,16.9979,16,53,69,8,18,6,9,2011,False,False,False,False,False,False
0,0,19.68,23.485,67,16.9979,46,94,140,9,18,6,9,2011,False,False,False,False,False,False
0,0,20.5,24.24,72,11.0014,82,178,260,10,18,6,9,2011,False,False,False,False,False,False
0,0,21.32,25.0,68,15.0013,116,201,317,11,18,6,9,2011,False,False,False,False,False,False
0,0,22.14,25.76,64,8.9981,135,229,364,12,18,6,9,2011,False,False,False,False,False,False
0,0,22.96,26.515,60,8.9981,162,214,376,13,18,6,9,2011,False,False,False,False,False,False
0,0,23.78,27.275,56,8.9981,127,184,311,14,18,6,9,2011,False,False,False,False,False,True
0,0,23.78,27.275,60,8.9981,132,233,365,15,18,6,9,2011,False,False,False,False,False,True
0,0,22.96,26.515,64,11.0014,134,235,369,16,18,6,9,2011,False,False,False,False,False,True
0,0,22.96,26.515,64,12.998,95,230,325,17,18,6,9,2011,False,False,False,False,False,True
0,0,22.96,26.515,60,7.0015,66,223,289,18,18,6,9,2011,False,False,False,False,False,True
0,0,22.14,25.76,68,7.0015,54,191,245,19,18,6,9,2011,False,False,False,False,False,True
0,0,22.14,25.76,68,6.0032,44,136,180,20,18,6,9,2011,False,False,False,False,False,True
0,0,22.14,25.76,68,6.0032,37,110,147,21,18,6,9,2011,False,False,False,False,False,True
0,0,22.14,25.76,68,6.0032,9,75,84,22,18,6,9,2011,False,False,False,False,False,True
0,0,22.14,25.76,68,12.998,10,44,54,23,18,6,9,2011,False,False,False,False,False,False
0,1,21.32,25.0,72,11.0014,14,23,37,0,19,0,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,72,7.0015,3,7,10,1,19,0,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,72,8.9981,6,7,13,2,19,0,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,77,8.9981,1,4,5,3,19,0,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,77,11.0014,2,6,8,4,19,0,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,77,12.998,2,26,28,5,19,0,9,2011,False,False,False,False,False,True
0,1,20.5,24.24,77,15.0013,6,107,113,6,19,0,9,2011,False,False,False,False,False,False
0,1,20.5,24.24,82,15.0013,20,312,332,7,19,0,9,2011,False,False,False,False,False,True
0,1,21.32,25.0,77,8.9981,29,391,420,8,19,0,9,2011,False,False,False,False,False,True
0,1,22.14,25.76,68,11.0014,32,183,215,9,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,64,8.9981,21,84,105,10,19,0,9,2011,False,False,False,False,False,True
0,1,23.78,27.275,64,11.0014,41,98,139,11,19,0,9,2011,False,False,False,False,False,True
0,1,23.78,27.275,60,6.0032,51,138,189,12,19,0,9,2011,False,False,False,False,False,True
0,1,24.6,30.305,60,0.0,53,124,177,13,19,0,9,2011,False,False,False,False,False,True
0,1,24.6,30.305,60,12.998,45,143,188,14,19,0,9,2011,False,False,False,False,False,True
0,1,24.6,30.305,60,15.0013,44,143,187,15,19,0,9,2011,False,False,False,False,False,True
0,1,24.6,30.305,60,11.0014,55,208,263,16,19,0,9,2011,False,False,False,False,False,True
0,1,23.78,27.275,64,8.9981,85,483,568,17,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,68,8.9981,56,484,540,18,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,68,7.0015,41,333,374,19,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,68,8.9981,27,204,231,20,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,68,11.0014,19,181,200,21,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,68,11.0014,25,104,129,22,19,0,9,2011,False,False,False,False,False,True
0,1,22.96,26.515,73,12.998,13,55,68,23,19,0,9,2011,False,False,False,False,False,True
0,0,20.5,24.24,63,26.0027,24,106,130,0,1,5,10,2011,False,False,True,False,False,False
0,0,19.68,23.485,67,22.0028,11,47,58,1,1,5,10,2011,False,False,True,False,False,False
0,0,18.86,22.725,63,27.9993,21,46,67,2,1,5,10,2011,False,False,True,False,False,False
0,0,18.86,22.725,59,27.9993,8,17,25,3,1,5,10,2011,False,False,True,False,False,False
0,0,18.04,21.97,58,27.9993,2,6,8,4,1,5,10,2011,False,False,True,False,False,False
0,0,18.04,21.97,62,19.9995,1,4,5,5,1,5,10,2011,False,False,True,False,False,True
0,0,17.22,21.21,67,22.0028,4,15,19,6,1,5,10,2011,False,False,True,False,False,False
0,0,17.22,21.21,67,16.9979,6,30,36,7,1,5,10,2011,False,False,True,False,True,False
0,0,16.4,20.455,76,22.0028,9,58,67,8,1,5,10,2011,False,False,True,False,False,True
0,0,16.4,20.455,82,23.9994,17,112,129,9,1,5,10,2011,False,False,True,False,True,False
0,0,16.4,20.455,76,23.9994,21,100,121,10,1,5,10,2011,False,False,True,False,True,False
0,0,15.58,19.695,82,22.0028,30,102,132,11,1,5,10,2011,False,False,True,False,True,False
0,0,16.4,20.455,82,16.9979,28,130,158,12,1,5,10,2011,False,False,True,False,False,True
0,0,16.4,20.455,82,22.0028,27,98,125,13,1,5,10,2011,False,False,True,False,False,True
0,0,17.22,21.21,71,23.9994,33,147,180,14,1,5,10,2011,False,False,True,False,False,True
0,0,17.22,21.21,71,19.0012,41,154,195,15,1,5,10,2011,False,False,True,False,False,True
0,0,16.4,20.455,76,19.9995,58,165,223,16,1,5,10,2011,False,False,True,False,False,True
0,0,16.4,20.455,76,12.998,58,170,228,17,1,5,10,2011,False,False,True,False,True,False
0,0,15.58,19.695,87,15.0013,23,117,140,18,1,5,10,2011,False,False,True,False,True,False
0,0,15.58,19.695,82,12.998,27,99,126,19,1,5,10,2011,False,False,True,False,False,True
0,0,14.76,18.18,87,7.0015,8,58,66,20,1,5,10,2011,False,False,True,False,True,False
0,0,14.76,18.18,87,7.0015,3,53,56,21,1,5,10,2011,False,False,True,False,True,False
0,0,14.76,17.425,93,15.0013,12,58,70,22,1,5,10,2011,False,False,True,False,False,True
0,0,14.76,17.425,93,15.0013,8,57,65,23,1,5,10,2011,False,False,True,False,True,False
0,0,14.76,16.665,93,19.9995,4,43,47,0,2,6,10,2011,False,False,True,False,True,False
0,0,13.94,15.91,87,16.9979,1,23,24,1,2,6,10,2011,False,False,True,False,True,False
0,0,13.94,15.15,87,19.9995,3,27,30,2,2,6,10,2011,False,False,True,False,True,False
0,0,13.94,15.91,87,19.0012,4,5,9,3,2,6,10,2011,False,False,True,False,True,False
0,0,13.94,15.91,87,16.9979,4,3,7,4,2,6,10,2011,False,False,True,False,False,True
0,0,13.12,15.15,87,19.0012,0,7,7,5,2,6,10,2011,False,False,True,False,False,False
0,0,13.12,15.91,81,11.0014,2,13,15,6,2,6,10,2011,False,False,True,False,False,False
0,0,13.94,16.665,76,12.998,5,24,29,7,2,6,10,2011,False,False,True,False,False,False
0,0,13.94,16.665,76,12.998,14,50,64,8,2,6,10,2011,False,False,True,False,False,True
0,0,14.76,16.665,76,23.9994,19,96,115,9,2,6,10,2011,False,False,True,False,False,False
0,0,14.76,16.665,71,19.0012,60,188,248,10,2,6,10,2011,False,False,True,False,False,True
0,0,15.58,19.695,66,16.9979,74,218,292,11,2,6,10,2011,False,False,True,False,False,True
0,0,16.4,20.455,62,12.998,78,243,321,12,2,6,10,2011,False,False,True,False,False,True
0,0,16.4,20.455,62,15.0013,84,224,308,13,2,6,10,2011,False,False,True,False,True,False
0,0,14.76,17.425,81,11.0014,61,195,256,14,2,6,10,2011,False,False,True,False,True,False
0,0,14.76,16.665,81,16.9979,29,144,173,15,2,6,10,2011,False,False,True,False,True,False
0,0,14.76,17.425,87,12.998,44,162,206,16,2,6,10,2011,False,False,True,False,True,False
0,0,14.76,17.425,87,11.0014,32,135,167,17,2,6,10,2011,False,False,True,False,True,False
0,0,14.76,17.425,81,12.998,16,158,174,18,2,6,10,2011,False,False,True,False,False,True
